Segment,CustLocation,Customer_Count,Monetary,Recency,Frequency
Mid Value,BISTUPUR JAMSHEDPUR,1,17560.99,37.0,2.0
Mid Value,BISWANATH CHARIALI,1,260.0,71.0,2.0
Mid Value,BIZPUR,12,896.1574999999999,54.416666666666664,2.1666666666666665
Mid Value,BKC MUMBAI,2,1727.325,55.0,2.5
Mid Value,BLDG KOLKATA,9,6007.3966666666665,52.55555555555556,2.3333333333333335
Mid Value,BLDG MUMBAI,6,1494.625,46.0,2.6666666666666665
Mid Value,BLDG NO 11 MUMBAI,3,796.84,55.0,2.3333333333333335
Mid Value,BLDG PRABHADEVI MUMBAI,1,439.0,69.0,2.0
Mid Value,BLOCK BANGALORE,12,900.7975,44.583333333333336,2.0833333333333335
Mid Value,BLOCK KORAMANGALA BANGALORE,29,1713.4393103448276,50.86206896551724,2.206896551724138
Mid Value,BODELI,1,1769.5,53.0,3.0
Mid Value,BODI,2,990.0,42.5,2.5
Mid Value,BOISAR,167,2722.67125748503,45.59880239520958,2.179640718562874
Mid Value,BOISAR  PALGHAR,4,880.5,43.25,2.25
Mid Value,BOISAR (W),1,427.0,48.0,3.0
Mid Value,BOISAR EAST,1,11155.04,47.0,2.0
Mid Value,BOISAR TAL PALGHAR,1,443.0,39.0,2.0
Mid Value,BOISAR W,1,1606.9,69.0,2.0
Mid Value,BOKARO,163,2598.3976073619633,46.68711656441718,2.226993865030675
Mid Value,BOKARO STEEL CITY,3,550.3333333333334,56.0,2.0
Mid Value,BOKO,17,1157.0629411764705,42.0,2.176470588235294
Mid Value,BOLANGIR,3,17122.666666666668,35.666666666666664,2.6666666666666665
Mid Value,BOLPUR,2,14353.0,53.5,2.0
Mid Value,BOLPUR (WEST BENGAL),2,3006.5,32.0,2.0
Mid Value,BOMBAY CINEMA WEST MINDAPORE,1,2652.0,25.0,2.0
Mid Value,BOMBEDEM,8,1657.1625,50.875,2.25
Mid Value,BOMMAHAHALLI BANGALORE,1,5301.0,43.0,2.0
Mid Value,BOMMANAHALLI BANGALORE,10,2905.339,40.0,2.3
Mid Value,BOMMASANDRA INDL AREA BANGALORE,3,18748.666666666668,57.0,2.3333333333333335
Mid Value,BONASOLA,1,5517.1,46.0,2.0
Mid Value,BONGAIGAON,5,8694.444,42.8,2.4
Mid Value,BONGAON,1,870.0,59.0,2.0
Mid Value,BONIYAR,1,320.0,41.0,2.0
Mid Value,BORAS,1,535.0,41.0,2.0
Mid Value,BORAWAR,1,4758.0,46.0,2.0
Mid Value,BORAWAR NAGAUR,2,268.68,44.5,2.0
Mid Value,BORDA MARGAO SALCETE,2,3310.67,42.0,2.0
Mid Value,BORHAT,4,372.3775,49.75,2.0
Mid Value,BORIAVI,1,283.2,63.0,2.0
Mid Value,BORIVALI (E) MUMBAI,6,2793.8816666666667,44.5,2.5
Mid Value,BORIVALI E MUMBAI,2,1845.7,40.5,2.0
Mid Value,BORIVALI EAST MUMBAI,34,3788.225,46.23529411764706,2.176470588235294
Mid Value,BORIVALI W,6,1983.0483333333334,43.166666666666664,2.3333333333333335
Mid Value,BORIVALI W MUMBAI,14,2995.75,48.714285714285715,2.0714285714285716
Mid Value,BORIVALI WEST MUMBAI,14,4042.8228571428576,46.357142857142854,2.142857142857143
Mid Value,"BORIVALI, MUMBAI",4,1123.5,59.0,2.0
Mid Value,BORSAD,7,1162.4,54.57142857142857,2.0
Mid Value,BPCL OFFICE KOLKATA,2,6256.1900000000005,50.0,2.0
Mid Value,BRAMPTON,3,2446.5099999999998,54.333333333333336,2.0
Mid Value,BREACH CANDY MUMBAI,3,3442.9366666666665,50.333333333333336,2.0
Mid Value,BRIDAGE MUMBAI,1,30230.06,37.0,2.0
Mid Value,BRIDGE BANGALORE,1,4561.0,25.0,4.0
Mid Value,BRIDGE MUMBAI,1,4099.21,37.0,2.0
Mid Value,BRIDGE SANTACRUZ E MUMBAI,1,15305.0,57.0,2.0
Mid Value,BRUNDABAN TAKIES CUTTACK,1,998.0,40.0,2.0
Mid Value,BRUSSEL,1,1910.0,26.0,2.0
Mid Value,BTM 1ST STAGE BANGALORE,5,2728.452,42.6,2.4
Mid Value,BTM LAYOUT BANGALORE,6,1720.9466666666667,49.833333333333336,2.3333333333333335
Mid Value,BUBANESWAR,6,1821.0,45.0,2.0
Mid Value,BUDAPEST,10,790.975,45.4,2.2
Mid Value,BUDAUN,47,1866.4334042553191,45.787234042553195,2.127659574468085
Mid Value,BUDDHA NAGAR NOIDA,4,5617.64,50.25,2.25
Mid Value,BUDGAM,4,1810.9225000000001,51.25,2.0
Mid Value,BUDH NAGAR,1,2984.9,62.0,3.0
Mid Value,BUDRUK PUNE,5,7882.910000000001,35.8,2.2
Mid Value,BUHANA,2,1203.8600000000001,52.0,2.5
Mid Value,BUILDING CUTTACK,1,1737.0,49.0,2.0
Mid Value,BUILDING GUWAHATI,2,1464.335,55.5,2.0
Mid Value,BUILDING KOLKATA,2,337.5,34.0,2.0
Mid Value,BUILDING MADHAPUR HYDERABAD,5,7837.8,38.2,2.4
Mid Value,BUILDING OUTER RING ROAD BANGALORE,10,1573.018,55.9,2.2
Mid Value,BUILDING PUNE,1,2335.0,67.0,2.0
Mid Value,BUKSAR,1,132.0,47.0,2.0
Mid Value,BULADHANA,7,2587.9085714285716,40.714285714285715,2.2857142857142856
Mid Value,BULANDSAHAR,9,2845.5755555555556,46.888888888888886,2.3333333333333335
Mid Value,BULANDSHAHAR,10,1748.795,53.9,2.0
Mid Value,BULANDSHAHR,165,1900.6787272727272,47.527272727272724,2.272727272727273
Mid Value,BULANDSHAHR GULAOTHI,4,4080.25,47.25,2.0
Mid Value,BULDANA,8,1024.42125,55.5,2.625
Mid Value,BULDHANA,40,1583.20175,44.5,2.35
Mid Value,BULSAR VALSAD,2,1337.0,47.0,2.0
Mid Value,BUNDI,5,3979.334,46.4,2.0
Mid Value,BUNGALOWS ANAND,9,2569.516666666667,49.44444444444444,2.111111111111111
Mid Value,BUNGALOWS RAJKOT,2,2525.0,44.0,2.0
Mid Value,BUNGLOW MHADA ANDHERI W MUMBAI,2,1022.935,47.5,2.0
Mid Value,BUNGLOWS ANAND,7,2315.8928571428573,57.0,2.2857142857142856
Mid Value,BUNK KANCHIPURAM DT,2,1406.05,40.5,2.5
Mid Value,BUNK KANCHIPURAM-DISTRICT,3,272.6666666666667,41.666666666666664,2.0
Mid Value,BUNK PURVA VANTAGE APT BANGALORE,1,590.0,53.0,2.0
Mid Value,BURAKOTA ALMORA,3,11089.973333333333,24.0,3.0
Mid Value,BURARI NEAR NALA DELHI,2,53.5,51.0,2.0
Mid Value,BURDWAN,333,2589.2636036036038,47.18018018018018,2.18018018018018
Mid Value,BURHANPUR,5,5033.624000000001,47.0,2.2
Mid Value,BURLI,1,250.0,62.0,2.0
Mid Value,BURNPUR,4,3770.275,52.25,2.25
Mid Value,BURUCH,3,8177.333333333333,53.0,2.0
Mid Value,BUS DEPOT BORIVALI (E) MUMBAI,1,1900.0,47.0,2.0
Mid Value,BUS DEPOT BORIVALI EAST MUMBAI,5,819.052,47.0,2.0
Mid Value,BUS DEPOT MUMBAI,9,3132.5866666666666,42.333333333333336,2.3333333333333335
Mid Value,BUS STOP MALAD W MUMBAI,1,1302.0,56.0,2.0
Mid Value,BUS STOP VASANT VIHAR THANE,2,369.0,43.0,2.0
Mid Value,BUSDEPOT MUMBAI,1,1400.0,67.0,2.0
Mid Value,BUSINESS PARK BANGALORE,18,2289.056111111111,45.888888888888886,2.1666666666666665
Mid Value,BUSINESS PARK MAHAPE NAVI MUMBAI,3,5462.87,47.0,2.3333333333333335
Mid Value,BUSINESS PARK MUMBAI,2,13524.0,47.0,3.0
Mid Value,BUTIBORI NAGPUR,4,1144.965,53.75,2.25
Mid Value,BUTTAREDDY GUDEM,2,1194.005,39.5,2.0
Mid Value,BUVAPADA AMBERNATH W,2,950.5,70.5,2.0
Mid Value,BUXAR,33,2549.9030303030304,52.27272727272727,2.4242424242424243
Mid Value,BY PASS HADASAR PUNE,6,2496.3333333333335,47.333333333333336,2.6666666666666665
Mid Value,BY PASS ROAD PUNE,10,1944.1309999999999,53.6,2.2
Mid Value,BYPASS HADAPSAR PUNE,1,2680.0,33.0,2.0
Mid Value,C P NEW DELHI,3,4468.816666666667,39.333333333333336,2.3333333333333335
Mid Value,CACHAR,50,2775.6618,45.68,2.36
Mid Value,CACORA,1,283.0,41.0,2.0
Mid Value,CALANGUTE,53,4080.414528301887,47.716981132075475,2.2264150943396226
Mid Value,CALCUTTA,20,2010.2185000000002,50.65,2.35
Mid Value,CALICUT,25,4819.314,44.64,2.12
Mid Value,CAMP,1,577.0,43.0,2.0
Mid Value,CAMP HILL,5,3203.63,43.0,2.2
Mid Value,CAMP PUNE,1,1254.0,38.0,2.0
Mid Value,CAMPS HYDERABAD,2,940.355,58.5,2.0
Mid Value,CANACONA,5,6005.8,40.0,3.0
Mid Value,CANDOLIM,9,8261.37,45.22222222222222,2.3333333333333335
Mid Value,CANDOLIM BARDEZ,32,1668.7809375,44.125,2.125
Mid Value,CANDOLIN BARDEZ,3,4228.666666666667,43.666666666666664,3.0
Mid Value,CANNAUGHTPLACE DELHI,1,7073.129999999999,73.0,2.0
Mid Value,CANSAULIM,2,2326.425,61.0,3.5
Mid Value,CARANZALEM,24,3500.3216666666667,45.125,2.3333333333333335
Mid Value,CARANZALEM PANAJI,1,4602.0,45.0,2.0
Mid Value,CARINDALE,1,8778.0,54.0,2.0
Mid Value,CARRY SHOPPING MALL KOLKATA,1,3104.0,36.0,2.0
Mid Value,CARTERPURI GURGAON,4,7466.475,46.5,2.75
Mid Value,CASH AND CARRY KOLKATA,1,12755.0,68.0,2.0
Mid Value,CASTLE HILL,1,1408.0,38.0,2.0
Mid Value,CASTLE PANCHAVATI NASHIK,8,1681.8825,40.875,2.375
Mid Value,CATHOLIC CHURCH PUNE,3,1662.1899999999998,45.0,2.6666666666666665
Mid Value,CBD BELAPUR NAVI MUMBAI,1,1040.0,47.0,2.0
Mid Value,CBE,9,1657.73,49.77777777777778,2.5555555555555554
Mid Value,CBE1,1,350.0,47.0,2.0
Mid Value,CEAT TYRE MUMBAI,1,2515.0,40.0,2.0
Mid Value,CEMENT STORE ROOM HYDERABAD,3,2688.0233333333335,48.333333333333336,2.3333333333333335
Mid Value,CENTER CUMBALLA HILL MUMBAI,2,695.99,42.5,2.0
Mid Value,CENTER INDIRANAGAR BANGALORE,1,4619.0,46.0,2.0
Mid Value,CENTER MUMBAI,13,2060.5415384615385,46.92307692307692,2.1538461538461537
Mid Value,CENTRAL BANK KASUMPTI SHIMLA,1,841.12,41.0,2.0
Mid Value,CENTRAL CAMERA BUILDING MUMBAI,1,785.0,74.0,2.0
Mid Value,CENTRAL DELHI DELHI,3,2277.0,51.0,2.0
Mid Value,CENTRAL DELHI NEW DELHI,5,3240.2,45.8,2.0
Mid Value,CENTRAL MALL BANGALORE,1,1553.25,53.0,4.0
Mid Value,CENTRAL MUMBAI,3,7966.666666666667,46.666666666666664,2.0
Mid Value,CENTRAL POST OFFICE JAVAL MUMBAI,2,854.5,31.5,2.5
Mid Value,CENTRE BANGALORE,2,13447.765,40.0,4.0
Mid Value,CENTRE BANKURA,2,2337.4700000000003,45.0,4.0
Mid Value,CENTRE HADAPSAR PUNE,3,1088.6666666666667,49.666666666666664,2.0
Mid Value,CENTRE LOWER PAREL MUMBAI,1,6204.72,40.0,2.0
Mid Value,CENTRE MUMBAI,17,1909.0688235294117,45.64705882352941,2.3529411764705883
Mid Value,CENTRE NEW DELHI,4,1066.5,47.75,2.0
Mid Value,CHACKAN,3,1345.0,43.333333333333336,2.0
Mid Value,CHAGALLU,4,512.725,42.75,2.25
Mid Value,CHAKALA ANDHERI (E) MUMBAI,6,2146.3333333333335,38.5,2.0
Mid Value,CHAKALA ANDHERI (EAST) MUMBAI,1,467.0,60.0,2.0
Mid Value,CHAKALA ANDHERI E MUMBAI,13,1357.7346153846154,53.0,2.3076923076923075
Mid Value,CHAKALA ANDHERI EAST MUMBAI,2,2195.0,47.0,2.5
Mid Value,CHAKALA ANDHERI(E) MUMBAI,10,3053.696,50.1,2.1
Mid Value,CHAKALA MIDC CHAKALA MIDC MUMBAI,11,1072.1772727272728,51.81818181818182,2.1818181818181817
Mid Value,CHAKALA MIDC MUMBAI MUMBAI,7,2208.5714285714284,33.0,2.2857142857142856
Mid Value,CHAKAN PUNE,13,1953.1753846153845,45.0,2.6153846153846154
Mid Value,CHALA VAPI,1,870.0,40.0,3.0
Mid Value,CHAMAPAWAT,2,5556.21,51.0,2.0
Mid Value,CHAMARAJANAGAR,11,1850.7818181818182,54.18181818181818,2.3636363636363638
Mid Value,CHAMARAJANAGAR (D),4,1988.5,52.25,2.25
Mid Value,CHAMBA,42,1317.6592857142857,50.285714285714285,2.238095238095238
Mid Value,CHAMBER SECUNDERBAD,4,954.5,50.25,2.0
Mid Value,CHAMKAUR SAHIB,1,1199.0,38.0,3.0
Mid Value,CHAMOLI,29,2733.738620689655,45.724137931034484,2.206896551724138
Mid Value,CHAMPA,1,11233.33,33.0,2.0
Mid Value,CHAMPARAN,30,2524.9283333333337,44.266666666666666,2.3
Mid Value,CHAMPARAN MOTIHARI,4,1446.005,38.25,2.25
Mid Value,CHAMPAWAT,28,1914.5249999999999,46.785714285714285,2.25
Mid Value,CHAMPHAI,3,1940.1333333333332,45.333333333333336,2.3333333333333335
Mid Value,CHAMRAJNAGAR,11,2918.12,54.0,2.1818181818181817
Mid Value,CHANDAPURA BANGALORE,1,3897.0,41.0,2.0
Mid Value,CHANDAULI,33,2650.549393939394,45.24242424242424,2.242424242424242
Mid Value,CHANDAUSI,1,1000.0,37.0,2.0
Mid Value,CHANDEL,17,5058.830588235294,45.529411764705884,2.0588235294117645
Mid Value,CHANDIGARH,2242,2804.367105263158,46.89562890276539,2.2256913470115967
Mid Value,CHANDIVALI POWAI MUMBAI,9,1622.2666666666667,45.666666666666664,2.111111111111111
Mid Value,CHANDIWALA ESTATE KALKAJI,3,687.6666666666666,40.0,2.0
Mid Value,CHANDOR SOUTH,1,253.0,36.0,2.0
Mid Value,CHANDPUR,1,1948.0,44.0,2.0
Mid Value,CHANDRAGIRI,16,1905.3375,54.1875,2.1875
Mid Value,CHANDRAMULINAGAR,8,2255.0,44.625,2.25
Mid Value,CHANDRAPUR,33,1744.341818181818,45.60606060606061,2.303030303030303
Mid Value,CHANDRAPUR (MH) CHANDRAPUR,2,1223.0,34.5,2.5
Mid Value,CHANDRAPUR DIST,15,1555.732,40.86666666666667,2.1333333333333333
Mid Value,CHANDRAPURNAGAR NO 01 RAMNAGAR,1,1416.72,44.0,2.0
Mid Value,CHANGA,3,1496.6666666666667,53.666666666666664,2.0
Mid Value,CHANGANASERRY,3,3784.0,38.333333333333336,2.3333333333333335
Mid Value,CHANGANASSSERY,1,1424.0,55.0,2.0
Mid Value,CHANNAI,2,4230.5,40.0,2.0
Mid Value,CHANNAPATNA,3,911.0,42.666666666666664,2.0
Mid Value,CHAPAD,1,178.0,28.0,2.0
Mid Value,CHAPARA,2,2667.5,33.0,2.0
Mid Value,CHAPRA,5,2359.0,54.2,2.4
Mid Value,CHAPRA SARAN,7,3900.842857142857,50.857142857142854,2.0
Mid Value,CHARKHI DADRI,1,697.0,42.0,2.0
Mid Value,CHARKOP KANDIVALI W MUMBAI,1,3200.0,49.0,2.0
Mid Value,CHARKOP KANDIVALI(W) MUMBAI,2,2255.0,62.5,2.0
Mid Value,CHARKOP KANDIVALIWEST MUMBAI,1,992.97,42.0,3.0
Mid Value,CHARLOTTE,4,7524.005,43.5,2.25
Mid Value,CHARODA,6,1096.455,50.833333333333336,2.6666666666666665
Mid Value,CHATARA,1,1900.0,57.0,2.0
Mid Value,CHATRA,4,2041.0,50.75,2.0
Mid Value,CHATUA,11,2205.809090909091,49.54545454545455,2.1818181818181817
Mid Value,CHAURACHANDPUR,5,1622.0,54.8,2.4
Mid Value,CHAVARA,3,1383.3333333333333,49.666666666666664,2.0
Mid Value,CHEEKA,2,10794.0,70.0,2.0
Mid Value,CHELGAL,1,12986.0,44.0,2.0
Mid Value,CHEMBUR,2,3221.4300000000003,47.0,2.5
Mid Value,CHEMBUR (EAST) MUMBAI,4,1475.445,54.0,2.25
Mid Value,CHEMBUR E MUMBAI,4,7004.75,46.5,2.25
Mid Value,CHEMBUR EAST MUMBAI,3,3148.0,70.66666666666667,2.0
Mid Value,CHEMBUR MUMBAI,29,4032.4737931034483,44.93103448275862,2.3448275862068964
Mid Value,CHEMBUR POST OFFICE MUMBAI,1,5727.56,46.0,2.0
Mid Value,CHEMBUR TILAK NAGAR MUMBAI,1,856.01,49.0,2.0
Mid Value,CHENGALPATTU,1,1644.0,74.0,2.0
Mid Value,CHENGANNUR,12,2286.7358333333336,46.5,2.1666666666666665
Mid Value,CHENKODI,1,2568.25,67.0,3.0
Mid Value,CHENNAI,6753,2605.9280823337776,47.170887013179325,2.223604324004146
Mid Value,CHENNAI SALIGRAMAM,14,2852.7542857142857,49.857142857142854,2.0
Mid Value,CHERTHALA,5,1429.758,43.8,2.0
Mid Value,CHERUPUZHA,2,3029.73,40.5,2.0
Mid Value,CHERUVATHUR,3,7505.4766666666665,45.0,2.0
Mid Value,CHESTER,13,4794.093076923077,48.76923076923077,2.230769230769231
Mid Value,CHETTY GARDENS BANGALORE,1,714.0,51.0,2.0
Mid Value,CHEVAYOOR,1,3551.89,46.0,2.0
Mid Value,CHHAPARA,3,999.1433333333334,53.666666666666664,2.0
Mid Value,CHHATARPUR,10,1765.441,41.5,2.1
Mid Value,CHHATTISGARH(RAIGARH),9,2804.148888888889,50.666666666666664,2.0
Mid Value,CHHINDWARA,138,2503.3216666666667,46.79710144927536,2.217391304347826
Mid Value,CHICAGO,3,3792.0499999999997,38.333333333333336,2.0
Mid Value,CHICHWAD PUNE,1,707.75,53.0,2.0
Mid Value,CHICKABALLAPUR,1,1298.0,69.0,2.0
Mid Value,CHICKMAGALORE,3,810.73,48.333333333333336,2.3333333333333335
Mid Value,CHICKMAGALUR,2,208.0,61.0,2.0
Mid Value,CHICKMAGALURE,2,930.0,55.5,2.0
Mid Value,CHICOLNA MORMUGAO,2,3672.5,54.0,2.0
Mid Value,CHIDAMBARAM,6,890.505,47.0,2.1666666666666665
Mid Value,CHIKHLI,2,2039.475,59.5,2.0
Mid Value,CHIKHODRA,6,2994.8333333333335,41.666666666666664,2.1666666666666665
Mid Value,CHIKKABALLA PURA TALUK AND DIST,1,530.0,50.0,2.0
Mid Value,CHIKKABALLAPUR,25,2234.3616,47.36,2.04
Mid Value,CHIKKABALLAPUR DIST,4,1213.9,53.5,2.5
Mid Value,CHIKKADORNABETTA,3,5094.150000000001,41.333333333333336,2.3333333333333335
Mid Value,CHIKKAMAGALURU,1,9197.0,43.0,2.0
Mid Value,CHIKKAMANGALORE,1,2670.0,38.0,3.0
Mid Value,CHIKKMAGALUR,25,3327.5356,56.52,2.2
Mid Value,CHIKMAGALUR,7,5200.777142857143,44.0,2.2857142857142856
Mid Value,CHIKUWADI SHIMPOLY KANDIVALI W,1,2336.0,50.0,2.0
Mid Value,CHILIMBI MANGALORE,1,5042.89,46.0,2.0
Mid Value,CHILLA,2,750.0,51.0,2.0
Mid Value,CHINCHANI,6,2693.535,45.0,2.3333333333333335
Mid Value,CHINCHBUNDER  MUMBAI,2,1847.985,39.0,2.0
Mid Value,CHINCHBUNDER MUMBAI,2,2076.5,53.5,2.0
Mid Value,CHINCHPOKLI EAST MUMBAI,1,1437.0,55.0,2.0
Mid Value,CHINCHWAD,1,2550.0,48.0,2.0
Mid Value,CHINCHWAD  PUNE,1,3661.0,40.0,3.0
Mid Value,CHINCHWAD PUNE,20,2128.2565,47.5,2.1
Mid Value,CHINGLEPUT,1,240.0,72.0,2.0
Mid Value,CHINMAYA VIDYALAYAM HYDERABAD,3,2443.4566666666665,63.333333333333336,2.6666666666666665
Mid Value,CHINTAMANI,1,558.0,25.0,2.0
Mid Value,CHIPLUN,11,3238.161818181818,44.72727272727273,2.4545454545454546
Mid Value,CHIRAG MOTORS SION E MUMBAI,1,2740.0,57.0,2.0
Mid Value,CHIRALA,12,4023.228333333333,45.583333333333336,2.4166666666666665
Mid Value,CHIREMIRI,1,410.0,48.0,2.0
Mid Value,CHITPUR,1,6933.0,36.0,2.0
Mid Value,CHITRADURGA,19,1894.3315789473686,53.578947368421055,2.210526315789474
Mid Value,CHITRAKOOT,16,2831.81875,48.0625,2.0625
Mid Value,CHITRAKOOT MARG JAIPUR,1,833.39,40.0,2.0
Mid Value,CHITTARANJAN,5,1337.6,54.6,2.2
Mid Value,CHITTATTUKARA,14,521.4892857142858,50.5,2.0714285714285716
Mid Value,CHITTAURGARH,6,2231.87,54.0,2.5
Mid Value,CHITTO0R,238,2307.580924369748,46.029411764705884,2.23109243697479
Mid Value,CHITTOOR,40,2148.6355,48.2,2.125
Mid Value,CHITTOOR DIST,2,2374.825,48.5,2.5
Mid Value,CHITTORGARH,57,2780.095614035088,48.473684210526315,2.2280701754385963
Mid Value,CHOONDAL PANCHAYATH,2,2021.8,49.5,2.0
Mid Value,CHOPDA,1,1575.0,46.0,3.0
Mid Value,CHORD ROAD BANGALORE,2,9010.0,53.5,2.5
Mid Value,CHOWK AURANGABAD,3,549.4566666666666,51.666666666666664,2.0
Mid Value,CHOWK BADLAPUR,2,1013.15,52.0,2.0
Mid Value,CHOWK NASHIK,2,6144.5,56.5,3.0
Mid Value,CHOWK PUNE,1,3310.62,46.0,2.0
Mid Value,CHOWK PUNE MUMBAI HIGHWAY PUNE,1,1952.0,33.0,2.0
Mid Value,CHOWK SHIMPOLI MUMBAI,2,1152.725,37.0,2.0
Mid Value,CHOWKI NASHIK,2,1150.0,46.5,2.0
Mid Value,CHOWRASTA HAORA,2,1824.5,48.0,2.5
Mid Value,CHROMPET CHENNAI,9,3724.082222222222,48.111111111111114,2.2222222222222223
Mid Value,CHROMPET KPM,2,26562.09,72.0,2.0
Mid Value,CHUMUKEDIMA,8,2925.5125,48.5,2.375
Mid Value,CHUNABHATTI DEPO AND STN MUMBAI,1,1300.0,24.0,2.0
Mid Value,CHUNABHATTI SIGNAL SION E,5,1006.984,56.2,2.2
Mid Value,CHUNNABHATTI SIGNAL SION (E) MUMBAI,1,1979.56,38.0,4.0
Mid Value,CHURACH ANDPUR,2,2242.49,42.0,3.0
Mid Value,CHURACHANDPUR,26,3216.1815384615384,49.30769230769231,2.230769230769231
Mid Value,CHURCH AMBATTUR CHENNAI,3,2519.6666666666665,37.333333333333336,2.3333333333333335
Mid Value,CHURCH MUMBAI,1,10257.0,53.0,2.0
Mid Value,CHURCHANPUR,4,5746.36,50.0,2.25
Mid Value,CHURHAT,8,1655.42125,53.25,2.0
Mid Value,CHURU,30,3032.0336666666667,47.9,2.2333333333333334
Mid Value,CHURU RATANGARH,1,559.0,54.0,2.0
Mid Value,CINEMA CHEMBUR MUMBAI,2,2927.0,34.5,2.0
Mid Value,CINEMA DELHI,1,210.0,64.0,2.0
Mid Value,CINEMA GHATKOPAR W MUMBAI,4,2657.0,43.0,2.5
Mid Value,CINEMA HALL BANGALORE,8,2842.80375,51.5,2.25
Mid Value,CINEMA KIRTI NAGAR NEW DELHI,2,779.0899999999999,41.5,2.0
Mid Value,CINEMAS GHATKOPAR W,1,3667.57,51.0,4.0
Mid Value,CIRCLE BANGALORE,2,787.0,40.5,2.0
Mid Value,CIRCLE GANDHINAGAR,1,9170.0,49.0,2.0
Mid Value,CIRCLE LALBAG RD BANGALORE,2,844.0,59.5,2.5
Mid Value,CIRCLE MUMBAI,9,1458.4444444444443,50.77777777777778,2.3333333333333335
Mid Value,CIRCLE V V PURAM BANGALORE,3,2038.6666666666667,44.666666666666664,2.0
Mid Value,CITY  GURGAON,8,1505.17,44.0,2.25
Mid Value,CITY AHMEDABAD,3,1090.79,48.0,2.0
Mid Value,CITY BANGALORE,6,2247.18,51.5,2.3333333333333335
Mid Value,CITY CHINCHWAD EAST PUNE,1,2750.0,26.0,2.0
Mid Value,CITY MALL MUMBAI,4,2034.915,56.5,2.0
Mid Value,CITY MIRA BHAYANDER THANE,3,6886.0,48.0,2.6666666666666665
Mid Value,CITY MUMBAI,1,233.0,38.0,2.0
Mid Value,CITY PARVATI PUNE,1,480.0,54.0,2.0
Mid Value,CITY PO BANGALORE,4,6483.5175,56.75,2.0
Mid Value,CITY PUNE,9,2376.4944444444445,46.666666666666664,2.111111111111111
Mid Value,CIVIL LINES NORTH DELHI DELHI DELHI,1,1950.0,74.0,2.0
Mid Value,CLASSES MUMBAI,1,13800.0,25.0,2.0
Mid Value,CLINIC GURGAON,2,1115.0,34.5,2.0
Mid Value,CLUB BURDWAN,14,2378.7064285714287,45.642857142857146,2.2142857142857144
Mid Value,CLUB CHEMBUR MUMBAI,4,2382.225,52.0,2.5
Mid Value,CLUB KOLKATA,3,3041.0,45.333333333333336,2.3333333333333335
Mid Value,CLUB SOUTH 24 PARGANAS,2,1510.25,41.0,2.0
Mid Value,CLUB) SOUTH 24 PARGANAS,2,2564.75,51.0,2.0
Mid Value,CMPL SURAT,6,10637.168333333333,52.333333333333336,2.3333333333333335
Mid Value,CO-OPERATIVE NEW DELHI,2,2873.0,44.5,2.0
Mid Value,COCHIN,29,4283.166551724138,47.172413793103445,2.1379310344827585
Mid Value,COCKEYSVILLE,4,10810.6625,33.5,2.0
Mid Value,COIMBATORE,748,2709.403970588235,47.344919786096256,2.2245989304812834
Mid Value,COIMBATORE RURAL,13,2573.352307692308,50.38461538461539,2.1538461538461537
Mid Value,COIMBATORE SOUTH,1,2832.5,38.0,2.0
Mid Value,COLABA,2,4929.075,33.5,2.0
Mid Value,COLABA MUMBAI,4,9693.3825,43.25,2.0
Mid Value,COLLAGE THANE,6,4605.866666666667,48.166666666666664,2.1666666666666665
Mid Value,COLLEGE BANGALORE,6,3287.2466666666664,31.0,2.1666666666666665
Mid Value,COLLEGE CHENNAI,1,1702.0,38.0,3.0
Mid Value,COLLEGE DURGAPUR,1,2267.8,33.0,2.0
Mid Value,COLLEGE JALANDHAR,2,6151.865,63.0,2.0
Mid Value,COLLEGE KOLKATA,6,6053.693333333334,54.333333333333336,2.1666666666666665
Mid Value,COLLEGE NASHIK,1,3929.0,44.0,3.0
Mid Value,COLLEGE PATNA,1,5600.32,56.0,5.0
Mid Value,COLLEGE PUNE,4,1410.0225,38.5,2.25
Mid Value,COLLEGE VISAKHAPATNAM,1,275.0,62.0,2.0
Mid Value,COLO MUMBAI,4,4958.215,48.5,2.5
Mid Value,COLONY COIMBATORE,6,941.4666666666667,37.333333333333336,2.1666666666666665
Mid Value,COLONY DELHI,4,874.495,39.75,2.5
Mid Value,COLONY GOREGAON E MUMBAI,2,1246.0900000000001,33.0,2.0
Mid Value,COLONY HYDERABAD,2,1225.49,55.5,2.5
Mid Value,COLONY JAMMU,1,4705.0,38.0,2.0
Mid Value,COLONY KHAMTARAI 2 KHAMTARAI RAIPUR,3,696.8533333333334,47.333333333333336,2.0
Mid Value,COLONY MUMBAI,8,9072.815,51.375,2.25
Mid Value,COLONY PATNA,2,3460.0,51.0,2.5
Mid Value,COLONY PUNE,4,1458.7250000000001,49.75,2.5
Mid Value,COLONY RANCHI,4,2509.65,50.25,2.5
Mid Value,COLONY RANGAREDDI,8,4439.405,51.75,2.25
Mid Value,COLONY RANGAREDDI HYDERABAD,3,1326.56,44.333333333333336,2.0
Mid Value,COLONY S O WORLI MUMBAI,1,6897.0,49.0,2.0
Mid Value,COLONY VASHINAKA CHEMBUR MUMBAI,1,11008.0,37.0,3.0
Mid Value,COMBATORE,2,4709.5,50.5,2.5
Mid Value,COMMERCE JOGESHWARI WEST MUMBAI,1,551.5,38.0,3.0
